text_id,n_words,n_vowels,schwa_v1_AH0,oov_g2p_filled,oov_still_missing,oov_fill_rate,register
spoken_telephone_switchboard_30_sw3006-ms98-a-trans,1411,1785,0.1899159663865546,6,0,1.0,spoken_phone
spoken_telephone_switchboard_30_sw3007-ms98-a-trans,1488,1867,0.20674879485806105,9,5,0.6428571428571429,spoken_phone
spoken_telephone_switchboard_30_sw3008-ms98-a-trans,1316,1667,0.17036592681463708,0,1,0.0,spoken_phone
spoken_telephone_switchboard_30_sw3009-ms98-a-trans,1290,1579,0.13679544015199493,0,0,0.0,spoken_phone
spoken_telephone_switchboard_30_sw3010-ms98-a-trans,1008,1224,0.12663398692810457,6,0,1.0,spoken_phone
spoken_telephone_switchboard_30_sw3011-ms98-a-trans,1287,1560,0.18333333333333332,1,0,1.0,spoken_phone
spoken_telephone_switchboard_30_sw3012-ms98-a-trans,1322,1595,0.15172413793103448,0,0,0.0,spoken_phone
spoken_telephone_switchboard_30_sw3013-ms98-a-trans,1663,1909,0.13357778941854373,1,1,0.5,spoken_phone
spoken_telephone_switchboard_30_sw3014-ms98-a-trans,1335,1640,0.17256097560975608,5,2,0.7142857142857143,spoken_phone
spoken_telephone_switchboard_30_sw3015-ms98-a-trans,1309,1673,0.1852958756724447,7,0,1.0,spoken_phone
spoken_telephone_switchboard_30_sw3016-ms98-a-trans,1564,1957,0.15278487480838018,1,0,1.0,spoken_phone
spoken_telephone_switchboard_30_sw3017-ms98-a-trans,1384,1590,0.11823899371069183,2,2,0.5,spoken_phone
spoken_telephone_switchboard_30_sw3018-ms98-a-trans,1330,1564,0.11125319693094629,2,0,1.0,spoken_phone
spoken_telephone_switchboard_30_sw3019-ms98-a-trans,1665,2033,0.14461387112641416,2,2,0.5,spoken_phone
spoken_telephone_switchboard_30_sw3020-ms98-a-trans,1537,1907,0.1772417409543786,2,1,0.6666666666666666,spoken_phone
spoken_telephone_switchboard_30_sw3021-ms98-a-trans,1501,1834,0.1772082878953108,4,0,1.0,spoken_phone
spoken_telephone_switchboard_30_sw3022-ms98-a-trans,1389,1658,0.12605548854041013,0,0,0.0,spoken_phone
spoken_telephone_switchboard_30_sw3023-ms98-a-trans,1493,1920,0.18958333333333333,1,0,1.0,spoken_phone
spoken_telephone_switchboard_30_sw3024-ms98-a-trans,1532,1720,0.15813953488372093,0,2,0.0,spoken_phone
spoken_telephone_switchboard_30_sw3025-ms98-a-trans,1364,1678,0.16507747318235996,0,1,0.0,spoken_phone
spoken_telephone_switchboard_30_sw3026-ms98-a-trans,1255,1507,0.1453218314532183,1,1,0.5,spoken_phone
spoken_telephone_switchboard_30_sw3027-ms98-a-trans,1400,1713,0.18272037361354349,1,0,1.0,spoken_phone
spoken_telephone_switchboard_30_sw3028-ms98-a-trans,1470,1769,0.141888072357264,1,4,0.2,spoken_phone
spoken_telephone_switchboard_30_sw3029-ms98-a-trans,1348,1740,0.20057471264367815,0,0,0.0,spoken_phone
spoken_telephone_switchboard_30_sw3030-ms98-a-trans,1497,1784,0.12275784753363228,0,0,0.0,spoken_phone
spoken_telephone_switchboard_30_sw3031-ms98-a-trans,1581,1916,0.16127348643006262,4,0,1.0,spoken_phone
spoken_telephone_switchboard_30_sw3032-ms98-a-trans,1515,1863,0.1819645732689211,1,1,0.5,spoken_phone
spoken_telephone_switchboard_30_sw3033-ms98-a-trans,1393,1670,0.14311377245508983,0,0,0.0,spoken_phone
spoken_telephone_switchboard_30_sw3034-ms98-a-trans,1371,1638,0.13675213675213677,0,0,0.0,spoken_phone
spoken_telephone_switchboard_30_sw3035-ms98-a-trans,1614,1897,0.1628887717448603,7,0,1.0,spoken_phone
spoken_telephone_switchboard_30_sw3037-ms98-a-trans,1270,1590,0.17735849056603772,0,0,0.0,spoken_phone
spoken_telephone_switchboard_30_sw3038-ms98-a-trans,1243,1581,0.1954459203036053,1,0,1.0,spoken_phone
spoken_telephone_switchboard_30_sw3039-ms98-a-trans,1391,1672,0.13875598086124402,1,1,0.5,spoken_phone
spoken_telephone_switchboard_30_sw3040-ms98-a-trans,1118,1418,0.1847672778561354,0,0,0.0,spoken_phone
spoken_telephone_switchboard_30_sw3041-ms98-a-trans,1601,1899,0.15429173249078462,6,2,0.75,spoken_phone
spoken_telephone_switchboard_30_sw3042-ms98-a-trans,1350,1556,0.10861182519280206,0,1,0.0,spoken_phone
spoken_telephone_switchboard_30_sw3043-ms98-a-trans,1832,2125,0.1308235294117647,1,0,1.0,spoken_phone
spoken_telephone_switchboard_30_sw3045-ms98-a-trans,1559,1837,0.15242242787152968,5,2,0.7142857142857143,spoken_phone
spoken_telephone_switchboard_30_sw3046-ms98-a-trans,1562,1866,0.14308681672025725,0,0,0.0,spoken_phone
spoken_telephone_switchboard_30_sw3047-ms98-a-trans,1297,1525,0.12852459016393442,8,0,1.0,spoken_phone
spoken_telephone_switchboard_30_sw3048-ms98-a-trans,1552,1809,0.13156440022111665,2,2,0.5,spoken_phone
spoken_telephone_switchboard_30_sw3049-ms98-a-trans,1487,1780,0.1550561797752809,2,3,0.4,spoken_phone
spoken_telephone_switchboard_30_sw3050-ms98-a-trans,1937,2293,0.14914958569559528,3,3,0.5,spoken_phone
spoken_telephone_switchboard_30_sw3051-ms98-a-trans,1548,1878,0.15122470713525027,3,1,0.75,spoken_phone
spoken_telephone_switchboard_30_sw3052-ms98-a-trans,1339,1628,0.18857493857493857,0,0,0.0,spoken_phone
spoken_telephone_switchboard_30_sw3053-ms98-a-trans,1539,1926,0.14382139148494288,0,0,0.0,spoken_phone
spoken_telephone_switchboard_30_sw3054-ms98-a-trans,1018,1198,0.1327212020033389,4,1,0.8,spoken_phone
spoken_telephone_switchboard_30_sw3055-ms98-a-trans,1648,1924,0.16112266112266113,0,1,0.0,spoken_phone
spoken_telephone_switchboard_30_sw3056-ms98-a-trans,1510,1814,0.17089305402425578,0,0,0.0,spoken_phone
spoken_telephone_switchboard_30_sw3057-ms98-a-trans,1526,1889,0.17893065113816833,1,0,1.0,spoken_phone
spoken_telephone_switchboard_30_sw3058-ms98-a-trans,1736,2026,0.1416584402764067,0,4,0.0,spoken_phone
spoken_telephone_switchboard_30_sw3059-ms98-a-trans,1254,1500,0.11933333333333333,7,0,1.0,spoken_phone
spoken_telephone_switchboard_30_sw3060-ms98-a-trans,1585,1888,0.12341101694915255,1,2,0.3333333333333333,spoken_phone
spoken_telephone_switchboard_30_sw3061-ms98-a-trans,1630,1883,0.1534784917684546,1,2,0.3333333333333333,spoken_phone
spoken_telephone_switchboard_30_sw3062-ms98-a-trans,1497,1840,0.17608695652173914,0,0,0.0,spoken_phone
spoken_telephone_switchboard_30_sw3063-ms98-a-trans,1182,1469,0.17835262083049694,0,0,0.0,spoken_phone
spoken_telephone_switchboard_30_sw3064-ms98-a-trans,1630,1947,0.14997431946584489,1,0,1.0,spoken_phone
spoken_telephone_switchboard_30_sw3066-ms98-a-trans,1681,1935,0.13850129198966407,2,1,0.6666666666666666,spoken_phone
spoken_telephone_switchboard_30_sw3067-ms98-a-trans,1402,1687,0.16775340841730882,0,2,0.0,spoken_phone
spoken_telephone_switchboard_30_sw3068-ms98-a-trans,1599,2026,0.1688055281342547,3,1,0.75,spoken_phone
spoken_telephone_switchboard_30_sw3069-ms98-a-trans,1744,2117,0.14548889938592346,4,1,0.8,spoken_phone
spoken_telephone_switchboard_30_sw3070-ms98-a-trans,1478,1900,0.20789473684210527,2,0,1.0,spoken_phone
spoken_telephone_switchboard_30_sw3071-ms98-a-trans,1207,1517,0.15095583388266315,1,0,1.0,spoken_phone
spoken_telephone_switchboard_30_sw3072-ms98-a-trans,1372,1675,0.1647761194029851,1,1,0.5,spoken_phone
spoken_telephone_switchboard_30_sw3073-ms98-a-trans,1628,1877,0.1342567927543953,0,0,0.0,spoken_phone
spoken_telephone_switchboard_30_sw3074-ms98-a-trans,1699,2013,0.16095380029806258,2,1,0.6666666666666666,spoken_phone
spoken_telephone_switchboard_30_sw3075-ms98-a-trans,1515,1877,0.1635588705380927,4,0,1.0,spoken_phone
spoken_telephone_switchboard_30_sw3076-ms98-a-trans,1402,1822,0.1805708013172338,0,1,0.0,spoken_phone
spoken_telephone_switchboard_30_sw3077-ms98-a-trans,1607,1925,0.13870129870129871,0,0,0.0,spoken_phone
spoken_telephone_switchboard_30_sw3078-ms98-a-trans,1304,1628,0.16216216216216217,1,2,0.3333333333333333,spoken_phone
spoken_telephone_switchboard_30_sw3079-ms98-a-trans,1412,1649,0.12431776834445118,1,0,1.0,spoken_phone
spoken_telephone_switchboard_30_sw3080-ms98-a-trans,1400,1676,0.1426014319809069,0,0,0.0,spoken_phone
spoken_telephone_switchboard_30_sw3081-ms98-a-trans,1256,1479,0.16227180527383367,1,2,0.3333333333333333,spoken_phone
spoken_telephone_switchboard_30_sw3082-ms98-a-trans,1235,1541,0.1719662556781311,3,1,0.75,spoken_phone
spoken_telephone_switchboard_30_sw3083-ms98-a-trans,1314,1601,0.16989381636477202,0,0,0.0,spoken_phone
spoken_telephone_switchboard_30_sw3085-ms98-a-trans,1659,2022,0.1795252225519288,1,0,1.0,spoken_phone
spoken_telephone_switchboard_30_sw3086-ms98-a-trans,1342,1667,0.18056388722255548,2,3,0.4,spoken_phone
spoken_telephone_switchboard_30_sw3087-ms98-a-trans,1574,1879,0.1447578499201703,0,2,0.0,spoken_phone
spoken_telephone_switchboard_30_sw3088-ms98-a-trans,1348,1673,0.15660490137477584,0,1,0.0,spoken_phone
spoken_telephone_switchboard_30_sw3089-ms98-a-trans,1661,1947,0.12480739599383667,2,1,0.6666666666666666,spoken_phone
spoken_telephone_switchboard_30_sw3090-ms98-a-trans,1619,1938,0.13983488132094943,1,1,0.5,spoken_phone
spoken_telephone_switchboard_30_sw3091-ms98-a-trans,1291,1569,0.13001912045889102,1,7,0.125,spoken_phone
spoken_telephone_switchboard_30_sw3092-ms98-a-trans,1392,1733,0.1529140219272937,0,2,0.0,spoken_phone
spoken_telephone_switchboard_30_sw3093-ms98-a-trans,1160,1399,0.16082916368834882,2,1,0.6666666666666666,spoken_phone
spoken_telephone_switchboard_30_sw3094-ms98-a-trans,1493,1791,0.1328866554997208,2,1,0.6666666666666666,spoken_phone
spoken_telephone_switchboard_30_sw3095-ms98-a-trans,1068,1364,0.20967741935483872,1,0,1.0,spoken_phone
spoken_telephone_switchboard_30_sw3097-ms98-a-trans,1509,1840,0.15706521739130436,2,0,1.0,spoken_phone
spoken_telephone_switchboard_30_sw3098-ms98-a-trans,1581,1847,0.13156469951272334,0,0,0.0,spoken_phone
spoken_telephone_switchboard_30_sw3099-ms98-a-trans,1645,1940,0.16494845360824742,2,1,0.6666666666666666,spoken_phone
spoken_telephone_switchboard_31_sw3100-ms98-a-trans,1137,1369,0.14390065741417093,0,0,0.0,spoken_phone
spoken_telephone_switchboard_31_sw3101-ms98-a-trans,1502,1741,0.12234348075818495,1,3,0.25,spoken_phone
spoken_telephone_switchboard_31_sw3102-ms98-a-trans,1704,1985,0.11838790931989925,0,0,0.0,spoken_phone
spoken_telephone_switchboard_31_sw3103-ms98-a-trans,1414,1740,0.16436781609195403,0,2,0.0,spoken_phone
spoken_telephone_switchboard_31_sw3104-ms98-a-trans,1349,1675,0.1480597014925373,0,2,0.0,spoken_phone
spoken_telephone_switchboard_31_sw3105-ms98-a-trans,1357,1683,0.1865715983363042,1,0,1.0,spoken_phone
spoken_telephone_switchboard_31_sw3106-ms98-a-trans,1264,1543,0.16850291639662995,2,1,0.6666666666666666,spoken_phone
spoken_telephone_switchboard_31_sw3107-ms98-a-trans,1372,1652,0.16162227602905568,2,0,1.0,spoken_phone
spoken_telephone_switchboard_31_sw3108-ms98-a-trans,1119,1354,0.1358936484490399,1,0,1.0,spoken_phone
spoken_telephone_switchboard_31_sw3109-ms98-a-trans,2041,2373,0.13822166034555414,0,0,0.0,spoken_phone
spoken_telephone_switchboard_31_sw3110-ms98-a-trans,2156,2505,0.1317365269461078,1,1,0.5,spoken_phone
spoken_telephone_switchboard_31_sw3111-ms98-a-trans,1534,1953,0.18740399385560677,0,0,0.0,spoken_phone
spoken_telephone_switchboard_31_sw3112-ms98-a-trans,1684,2083,0.18482957273163705,0,2,0.0,spoken_phone
spoken_telephone_switchboard_31_sw3113-ms98-a-trans,1226,1466,0.16234652114597545,0,2,0.0,spoken_phone
spoken_telephone_switchboard_31_sw3115-ms98-a-trans,1625,1915,0.1514360313315927,3,0,1.0,spoken_phone
spoken_telephone_switchboard_31_sw3116-ms98-a-trans,1225,1473,0.13917175831636117,0,0,0.0,spoken_phone
spoken_telephone_switchboard_31_sw3117-ms98-a-trans,1813,2197,0.16067364588074648,1,1,0.5,spoken_phone
spoken_telephone_switchboard_31_sw3118-ms98-a-trans,1167,1413,0.12314225053078556,0,0,0.0,spoken_phone
spoken_telephone_switchboard_31_sw3120-ms98-a-trans,1257,1547,0.16806722689075632,1,2,0.3333333333333333,spoken_phone
spoken_telephone_switchboard_31_sw3121-ms98-a-trans,1445,1790,0.15754189944134078,0,1,0.0,spoken_phone
spoken_telephone_switchboard_31_sw3122-ms98-a-trans,1648,1933,0.1495085359544749,3,1,0.75,spoken_phone
spoken_telephone_switchboard_31_sw3123-ms98-a-trans,1277,1604,0.19513715710723192,3,0,1.0,spoken_phone
spoken_telephone_switchboard_31_sw3124-ms98-a-trans,1608,1873,0.13561131873998933,0,2,0.0,spoken_phone
spoken_telephone_switchboard_31_sw3125-ms98-a-trans,1418,1672,0.1674641148325359,0,0,0.0,spoken_phone
spoken_telephone_switchboard_31_sw3126-ms98-a-trans,1519,1752,0.14897260273972604,3,0,1.0,spoken_phone
spoken_telephone_switchboard_31_sw3127-ms98-a-trans,1584,1869,0.17121455323702514,0,0,0.0,spoken_phone
spoken_telephone_switchboard_31_sw3129-ms98-a-trans,1348,1651,0.17989097516656571,1,2,0.3333333333333333,spoken_phone
spoken_telephone_switchboard_31_sw3130-ms98-a-trans,1526,1822,0.16081229418221735,1,1,0.5,spoken_phone
spoken_telephone_switchboard_31_sw3131-ms98-a-trans,1494,1870,0.16524064171122996,0,1,0.0,spoken_phone
spoken_telephone_switchboard_31_sw3133-ms98-a-trans,1214,1457,0.1441317776252574,1,0,1.0,spoken_phone
spoken_telephone_switchboard_31_sw3134-ms98-a-trans,1341,1705,0.17126099706744868,2,1,0.6666666666666666,spoken_phone
spoken_telephone_switchboard_31_sw3135-ms98-a-trans,1519,1826,0.14895947426067907,4,0,1.0,spoken_phone
spoken_telephone_switchboard_31_sw3136-ms98-a-trans,1532,1728,0.12731481481481483,0,0,0.0,spoken_phone
spoken_telephone_switchboard_31_sw3137-ms98-a-trans,1450,1691,0.15730337078651685,4,1,0.8,spoken_phone
spoken_telephone_switchboard_31_sw3138-ms98-a-trans,1522,1806,0.14119601328903655,5,0,1.0,spoken_phone
spoken_telephone_switchboard_31_sw3140-ms98-a-trans,1148,1403,0.16535994297933002,0,0,0.0,spoken_phone
spoken_telephone_switchboard_31_sw3141-ms98-a-trans,1551,1805,0.13074792243767314,0,1,0.0,spoken_phone
spoken_telephone_switchboard_31_sw3142-ms98-a-trans,1405,1743,0.1663798049340218,2,4,0.3333333333333333,spoken_phone
spoken_telephone_switchboard_31_sw3143-ms98-a-trans,1315,1644,0.14841849148418493,0,0,0.0,spoken_phone
spoken_telephone_switchboard_31_sw3144-ms98-a-trans,1532,1786,0.1270996640537514,7,0,1.0,spoken_phone
spoken_telephone_switchboard_31_sw3146-ms98-a-trans,1485,1801,0.17379233759022766,2,1,0.6666666666666666,spoken_phone
spoken_telephone_switchboard_31_sw3147-ms98-a-trans,1353,1622,0.14919852034525277,2,1,0.6666666666666666,spoken_phone
spoken_telephone_switchboard_31_sw3148-ms98-a-trans,1360,1694,0.1936245572609209,1,0,1.0,spoken_phone
spoken_telephone_switchboard_31_sw3149-ms98-a-trans,1469,1735,0.130835734870317,4,0,1.0,spoken_phone
spoken_telephone_switchboard_31_sw3151-ms98-a-trans,1431,1775,0.16,1,1,0.5,spoken_phone
spoken_telephone_switchboard_31_sw3152-ms98-a-trans,1333,1608,0.15360696517412936,0,2,0.0,spoken_phone
spoken_telephone_switchboard_31_sw3153-ms98-a-trans,1484,1771,0.14793901750423488,11,1,0.9166666666666666,spoken_phone
spoken_telephone_switchboard_31_sw3154-ms98-a-trans,1429,1678,0.15077473182359952,0,1,0.0,spoken_phone
spoken_telephone_switchboard_31_sw3155-ms98-a-trans,1044,1248,0.1282051282051282,1,0,1.0,spoken_phone
spoken_telephone_switchboard_31_sw3156-ms98-a-trans,1076,1262,0.15530903328050713,4,0,1.0,spoken_phone
spoken_telephone_switchboard_31_sw3158-ms98-a-trans,1030,1193,0.12824811399832356,2,2,0.5,spoken_phone
spoken_telephone_switchboard_31_sw3165-ms98-a-trans,1040,1189,0.127838519764508,0,3,0.0,spoken_phone
spoken_telephone_switchboard_31_sw3167-ms98-a-trans,1059,1223,0.13982011447260834,2,3,0.4,spoken_phone
spoken_telephone_switchboard_31_sw3169-ms98-a-trans,1088,1215,0.17448559670781894,1,0,1.0,spoken_phone
spoken_telephone_switchboard_31_sw3171-ms98-a-trans,1015,1219,0.16488925348646433,2,0,1.0,spoken_phone
spoken_telephone_switchboard_31_sw3177-ms98-a-trans,1045,1283,0.15354637568199533,1,1,0.5,spoken_phone
spoken_telephone_switchboard_31_sw3180-ms98-a-trans,1014,1204,0.15614617940199335,2,0,1.0,spoken_phone
spoken_telephone_switchboard_31_sw3183-ms98-a-trans,1033,1289,0.165244375484872,5,1,0.8333333333333334,spoken_phone
spoken_telephone_switchboard_31_sw3188-ms98-a-trans,1173,1337,0.12490650710545999,1,1,0.5,spoken_phone
spoken_telephone_switchboard_31_sw3190-ms98-a-trans,1056,1280,0.146875,0,3,0.0,spoken_phone
spoken_telephone_switchboard_31_sw3192-ms98-a-trans,1072,1278,0.13067292644757433,11,1,0.9166666666666666,spoken_phone
spoken_telephone_switchboard_32_sw3200-ms98-a-trans,1274,1488,0.13911290322580644,7,0,1.0,spoken_phone
spoken_telephone_switchboard_32_sw3207-ms98-a-trans,1052,1244,0.1302250803858521,6,0,1.0,spoken_phone
spoken_telephone_switchboard_32_sw3214-ms98-a-trans,1194,1494,0.1566265060240964,5,0,1.0,spoken_phone
spoken_telephone_switchboard_32_sw3222-ms98-a-trans,1119,1297,0.15265998457979954,2,4,0.3333333333333333,spoken_phone
spoken_telephone_switchboard_32_sw3223-ms98-a-trans,1045,1213,0.11129431162407255,1,0,1.0,spoken_phone
spoken_telephone_switchboard_32_sw3224-ms98-a-trans,1039,1285,0.17042801556420234,3,1,0.75,spoken_phone
spoken_telephone_switchboard_32_sw3225-ms98-a-trans,1079,1289,0.16446858029480219,5,1,0.8333333333333334,spoken_phone
spoken_telephone_switchboard_32_sw3228-ms98-a-trans,1290,1509,0.12988734261100066,2,0,1.0,spoken_phone
spoken_telephone_switchboard_32_sw3231-ms98-a-trans,1205,1401,0.11563169164882227,0,0,0.0,spoken_phone
spoken_telephone_switchboard_32_sw3232-ms98-a-trans,1004,1247,0.16038492381716118,5,2,0.7142857142857143,spoken_phone
spoken_telephone_switchboard_32_sw3237-ms98-a-trans,1029,1179,0.13910093299406276,11,0,1.0,spoken_phone
spoken_telephone_switchboard_32_sw3242-ms98-a-trans,1003,1223,0.14881439084219134,0,1,0.0,spoken_phone
spoken_telephone_switchboard_32_sw3243-ms98-a-trans,1132,1329,0.11888638073739653,4,0,1.0,spoken_phone
spoken_telephone_switchboard_32_sw3245-ms98-a-trans,1062,1204,0.11960132890365449,0,1,0.0,spoken_phone
spoken_telephone_switchboard_32_sw3246-ms98-a-trans,1001,1213,0.16735366859027206,1,0,1.0,spoken_phone
spoken_telephone_switchboard_32_sw3249-ms98-a-trans,1038,1200,0.1325,1,0,1.0,spoken_phone
spoken_telephone_switchboard_32_sw3251-ms98-a-trans,1034,1248,0.15705128205128205,3,0,1.0,spoken_phone
spoken_telephone_switchboard_32_sw3255-ms98-a-trans,1067,1369,0.17165814463111762,4,0,1.0,spoken_phone
spoken_telephone_switchboard_32_sw3259-ms98-a-trans,1080,1320,0.14469696969696969,5,0,1.0,spoken_phone
spoken_telephone_switchboard_32_sw3262-ms98-a-trans,1076,1272,0.12657232704402516,5,1,0.8333333333333334,spoken_phone
spoken_telephone_switchboard_32_sw3264-ms98-a-trans,1094,1245,0.10843373493975904,0,1,0.0,spoken_phone
spoken_telephone_switchboard_32_sw3269-ms98-a-trans,1075,1291,0.13710302091402013,2,0,1.0,spoken_phone
spoken_telephone_switchboard_32_sw3271-ms98-a-trans,1041,1206,0.16998341625207297,4,1,0.8,spoken_phone
spoken_telephone_switchboard_32_sw3273-ms98-a-trans,1033,1210,0.13553719008264462,2,0,1.0,spoken_phone
spoken_telephone_switchboard_32_sw3275-ms98-a-trans,1037,1220,0.14262295081967213,1,0,1.0,spoken_phone
spoken_telephone_switchboard_32_sw3277-ms98-a-trans,1085,1227,0.12876935615321924,2,2,0.5,spoken_phone
spoken_telephone_switchboard_32_sw3278-ms98-a-trans,1192,1398,0.12804005722460657,0,0,0.0,spoken_phone
spoken_telephone_switchboard_32_sw3288-ms98-a-trans,1132,1299,0.11162432640492687,3,0,1.0,spoken_phone
spoken_telephone_switchboard_32_sw3293-ms98-a-trans,1216,1397,0.15390121689334288,1,3,0.25,spoken_phone
spoken_telephone_switchboard_32_sw3294-ms98-a-trans,1046,1292,0.1563467492260062,2,0,1.0,spoken_phone
spoken_telephone_switchboard_32_sw3296-ms98-a-trans,1057,1282,0.13494539781591264,4,0,1.0,spoken_phone
spoken_telephone_switchboard_32_sw3299-ms98-a-trans,1104,1323,0.14285714285714285,1,0,1.0,spoken_phone
spoken_telephone_switchboard_33_sw3301-ms98-a-trans,1020,1251,0.1574740207833733,8,0,1.0,spoken_phone
spoken_telephone_switchboard_33_sw3305-ms98-a-trans,1164,1326,0.17043740573152338,1,0,1.0,spoken_phone
spoken_telephone_switchboard_33_sw3306-ms98-a-trans,1004,1149,0.1174934725848564,1,1,0.5,spoken_phone
spoken_telephone_switchboard_33_sw3308-ms98-a-trans,1119,1346,0.1537890044576523,1,1,0.5,spoken_phone
spoken_telephone_switchboard_33_sw3311-ms98-a-trans,1124,1404,0.12464387464387465,11,1,0.9166666666666666,spoken_phone
spoken_telephone_switchboard_33_sw3314-ms98-a-trans,1260,1448,0.11878453038674033,3,1,0.75,spoken_phone
spoken_telephone_switchboard_33_sw3316-ms98-a-trans,1019,1214,0.14250411861614498,5,0,1.0,spoken_phone
spoken_telephone_switchboard_33_sw3317-ms98-a-trans,1089,1245,0.1429718875502008,1,1,0.5,spoken_phone
spoken_telephone_switchboard_33_sw3318-ms98-a-trans,1207,1411,0.11977321048901489,0,0,0.0,spoken_phone
spoken_telephone_switchboard_33_sw3322-ms98-a-trans,1134,1345,0.1553903345724907,5,0,1.0,spoken_phone
spoken_telephone_switchboard_33_sw3323-ms98-a-trans,1080,1245,0.14538152610441768,2,1,0.6666666666666666,spoken_phone
spoken_telephone_switchboard_33_sw3325-ms98-a-trans,1249,1409,0.14549325762952448,1,0,1.0,spoken_phone
spoken_telephone_switchboard_33_sw3326-ms98-a-trans,1200,1356,0.12020648967551623,2,1,0.6666666666666666,spoken_phone
spoken_telephone_switchboard_33_sw3330-ms98-a-trans,1012,1212,0.15759075907590758,2,0,1.0,spoken_phone
